n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100126,0.67138671875,-4.0283203125,0.54931640625,0.04248046875,0.02490234375,1.0205078125
100127,0.54931640625,-4.82177734375,0.67138671875,0.0419921875,0.0234375,1.02392578125
100128,-0.54931640625,-5.615234375,0.732421875,0.0439453125,0.0361328125,1.03076171875
100129,-0.6103515625,-6.7138671875,0.9765625,0.0400390625,0.0244140625,1.03369140625
100130,-1.28173828125,-8.23974609375,1.0986328125,0.04345703125,0.02587890625,1.0302734375
100131,-1.89208984375,-8.9111328125,1.64794921875,0.04248046875,0.02783203125,1.0341796875
100132,-3.0517578125,-10.7421875,1.52587890625,0.0458984375,0.02880859375,1.046875
100133,-4.7607421875,-12.63427734375,1.3427734375,0.02783203125,0.03173828125,1.04833984375
100134,-8.48388671875,-13.97705078125,1.52587890625,0.046875,0.02685546875,1.0673828125
100135,-13.61083984375,-18.1884765625,2.9296875,0.052734375,0.0283203125,1.07666015625
100136,-19.47021484375,-21.78955078125,3.96728515625,0.05224609375,0.04296875,1.1171875
100137,-28.13720703125,-24.7802734375,3.11279296875,0.03271484375,0.01171875,1.125
100138,-32.28759765625,-29.4189453125,2.50244140625,0.0634765625,0.0087890625,1.140625
100139,-36.43798828125,-35.46142578125,2.197265625,0.06689453125,0.0205078125,1.16650390625
100140,-44.12841796875,-38.87939453125,0.9765625,0.0654296875,-0.0048828125,1.23388671875
100141,-52.6123046875,-42.90771484375,-0.244140625,0.05078125,-0.07861328125,1.27294921875
100142,-65.24658203125,-50.35400390625,-3.72314453125,-0.0107421875,-0.2314453125,1.43994140625
100143,-59.38720703125,-58.59375,-3.96728515625,0.1357421875,0.1982421875,1.64501953125
100144,-21.17919921875,-87.158203125,7.26318359375,0.10498046875,0.2275390625,1.6552734375
100145,-29.72412109375,-92.34619140625,2.197265625,0.06494140625,-0.22607421875,1.4765625
100146,-30.94482421875,-95.703125,1.52587890625,0.10009765625,0.14892578125,1.4052734375
100147,-26.55029296875,-103.759765625,4.69970703125,0.08837890625,0.11572265625,1.50439453125
100148,-29.1748046875,-110.4736328125,5.37109375,0.0830078125,-0.02294921875,1.49169921875
100149,-31.25,-116.943359375,5.43212890625,0.0810546875,0.07080078125,1.54052734375
100150,-29.6630859375,-124.8779296875,7.2021484375,0.087890625,0.09716796875,1.56201171875
